"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significance","GN"
"RABGGTB",0.0720286957820882,5.57517652813029,0.55735381740903,0.592110465463203,0.722092539674493,-7.29273430401458,"Not significant","RABGGTB"
"EIF4G3",-0.0627610353098645,4.68584840107732,-0.55720111363543,0.592210097775912,0.722092539674493,-7.29282596078432,"Not significant","EIF4G3"
"C9orf114",0.0810453231538724,4.50756451474201,0.556208868766166,0.592857715837731,0.722676886218558,-7.29342096464624,"Not significant","C9orf114"
"RAP1A",0.0641858760731027,5.76563090793756,0.555750144906294,0.593157246223014,0.722836712319471,-7.29369570794124,"Not significant","RAP1A"
"GSTK1",-0.0633466773210997,4.80088776695273,-0.554646602167054,0.593878158518809,0.723509808788739,-7.29435579100989,"Not significant","GSTK1"
"NOSIP",-0.0736181530005477,4.41916089329378,-0.552241217951507,0.595451178723258,0.725220334585761,-7.2957903502769,"Not significant","NOSIP"
"RPS3",0.0681581378548226,5.48614967287931,0.551811573889891,0.59573238607472,0.725356993200766,-7.29604597868295,"Not significant","RPS3"
"LAMTOR2",-0.0670978103047148,4.61442066414385,-0.55061496083402,0.596515964101152,0.72610019822169,-7.29675696234261,"Not significant","LAMTOR2"
"RBBP5",-0.0978997448170138,5.56531962032855,-0.550362846352807,0.596681127476212,0.72610019822169,-7.29690657671982,"Not significant","RBBP5"
"RASSF2",-0.0751820888605274,5.14549129875208,-0.549863684910286,0.597008207553928,0.726292297851887,-7.29720261046351,"Not significant","RASSF2"
"DDX39A",0.0719327442360295,4.57462052128543,0.5492035688183,0.597440903773225,0.726475250786599,-7.29759371710915,"Not significant","DDX39A"
"ADRM1",0.0840767276932862,4.28386229132772,0.549117826369618,0.597497119123181,0.726475250786599,-7.29764448590408,"Not significant","ADRM1"
"UQCRFS1P1",0.0626974485494234,5.65064068259077,0.54811527655791,0.598154633595224,0.726999266910343,-7.29823755715799,"Not significant","UQCRFS1P1"
"DHRS4",-0.0691473604648402,4.78156536587824,-0.547856902626604,0.598324149515294,0.726999266910343,-7.29839023835146,"Not significant","DHRS4"
"MTMR14",-0.0790564010217,3.68224862787543,-0.547686053406698,0.598436255823449,0.726999266910343,-7.29849116172089,"Not significant","MTMR14"
"STT3B",0.06982109793221,4.6554647230324,0.544552720452908,0.60049426895577,0.729015451899958,-7.30033688093009,"Not significant","STT3B"
"GALK2",0.0652603932692525,5.06147961119414,0.544513541859169,0.600520026068074,0.729015451899958,-7.30035989710382,"Not significant","GALK2"
"CCDC9",-0.076273777456974,4.90117264904205,-0.544171558605656,0.600744880755351,0.729015451899958,-7.30056073594039,"Not significant","CCDC9"
"PRPF39",0.0642605961972551,4.61231908485912,0.544125275726164,0.600775315323893,0.729015451899958,-7.30058790778425,"Not significant","PRPF39"
"BCCIP",-0.0687505437434502,5.40704680751723,-0.543592328594593,0.601125829006526,0.729234612237426,-7.30090063649436,"Not significant","BCCIP"
"RAN",-0.0658352540446674,5.72550745766055,-0.541811530314838,0.602297838293908,0.730449935562999,-7.30194352466117,"Not significant","RAN"
"TRAPPC5",-0.0706648787346167,5.72117874049984,-0.541478986385998,0.602516833592752,0.730509110107371,-7.30213791926205,"Not significant","TRAPPC5"
"ZNF638",0.0649896277356258,4.77817027444997,0.540945392211467,0.60286831885426,0.730728840588106,-7.30244960924137,"Not significant","ZNF638"
"PSMA2",0.0610542808515532,4.42423565481369,0.540412054278812,0.603219745135338,0.730948375528196,-7.30276086359782,"Not significant","PSMA2"
"PIK3CB",-0.068582310614427,3.93526152843377,-0.5368801069066,0.605549776895935,0.733564674693016,-7.3048148775966,"Not significant","PIK3CB"
"MRPL39",-0.0689556195442905,5.14851647107692,-0.536521669108965,0.605786507099778,0.733644381623095,-7.3050226265655,"Not significant","MRPL39"
"RABGGTA",0.0622568174406563,4.57700072325827,0.535939424452332,0.606171155668844,0.733903131207526,-7.30535981729512,"Not significant","RABGGTA"
"ARL14EP",0.0745035036131521,4.33649188747845,0.534955700254798,0.606821329386086,0.73448312062185,-7.3059287380344,"Not significant","ARL14EP"
"RPS3A",-0.0634373588513279,5.44520643173969,-0.533599529393766,0.607718272685431,0.735361383243831,-7.30671145878762,"Not significant","RPS3A"
"RPS14",-0.0715409263477807,4.3684048108924,-0.5322883620506,0.608586120804801,0.735917408688323,-7.30746644309404,"Not significant","RPS14"
"RECQL",0.0633011184326193,5.05352486217562,0.532189916505797,0.608651307418911,0.735917408688323,-7.30752305914447,"Not significant","RECQL"
"LUZP1",0.0664171972102763,4.33540803533739,0.532128205701066,0.608692171678366,0.735917408688323,-7.30755854405598,"Not significant","LUZP1"
"WDR81",0.0866070681003325,4.17758489546046,0.531734167328419,0.608953134130117,0.736025584817364,-7.30778503322013,"Not significant","WDR81"
"MAPRE1",-0.0697091059986702,5.50313548246471,-0.529236528255786,0.610608640220854,0.737670697358945,-7.30921700695788,"Not significant","MAPRE1"
"TMEM87B",0.0967855064914088,3.72557116643662,0.529162166946787,0.610657965451149,0.737670697358945,-7.30925954408173,"Not significant","TMEM87B"
"RBM39",-0.0633058472936836,5.48422926815238,-0.528356938005879,0.611192223464594,0.738108335146324,-7.30971980404986,"Not significant","RBM39"
"ANAPC7",0.140337558371632,3.73381607268323,0.527594508694359,0.611698311822505,0.738201707245918,-7.31015499668408,"Not significant","ANAPC7"
"EXOC2",0.0596800717268422,4.5330639515499,0.527450899853307,0.611793661796381,0.738201707245918,-7.31023690251388,"Not significant","EXOC2"
"TUBA1C",0.0658867529314962,4.00888384923965,0.527358779826612,0.611854829580153,0.738201707245918,-7.31028943125734,"Not significant","TUBA1C"
"C14orf166",-0.0921665973064378,4.92654558809928,-0.527098814415062,0.612027464239996,0.738201707245918,-7.31043762267123,"Not significant","C14orf166"
"UQCRC2",0.0594005551778452,4.86225693913679,0.526945158181136,0.612129514466035,0.738201707245918,-7.31052518119475,"Not significant","UQCRC2"
"WARS2",0.0663143777361001,4.2253389322572,0.525686944500671,0.612965489575275,0.738824155760981,-7.31124125630501,"Not significant","WARS2"
"NCAPG2",0.0980822835567655,4.36000353780785,0.525650159465806,0.612989939111103,0.738824155760981,-7.31126216734454,"Not significant","NCAPG2"
"NIPBL",0.0601745669040289,4.19145347479015,0.525288820850966,0.613230133645436,0.738906157665978,-7.31146750332073,"Not significant","NIPBL"
"EHMT1",-0.0613882841301026,4.29124230987053,-0.524871898904453,0.613507337857263,0.739032695504736,-7.3117042613026,"Not significant","EHMT1"
"SSSCA1",-0.0596582278791774,3.93232554102844,-0.523802465390771,0.614218686688311,0.739681987448437,-7.31231075804009,"Not significant","SSSCA1"
"AMPD2",-0.0714170986573736,5.04960577841325,-0.522996552826587,0.614755036694451,0.740120229310683,-7.31276704239728,"Not significant","AMPD2"
"MIS12",-0.0691731115371067,4.11543349029197,-0.522201828737605,0.615284180899393,0.740549552557541,-7.31321634851228,"Not significant","MIS12"
"LMAN1",-0.0703483292027801,4.59181539852037,-0.521135090694154,0.615994812544608,0.741197010216276,-7.31381843566807,"Not significant","LMAN1"
"PDHA1",0.0592390951429059,4.60508461310378,0.519885237474924,0.61682797625798,0.741922145523724,-7.31452241038828,"Not significant","PDHA1"
"BROX",0.0612797159394495,5.21745908582489,0.519712483316969,0.616943182053628,0.741922145523724,-7.31461958897986,"Not significant","BROX"
"CTR9",0.0768822199940228,4.80379647816655,0.519110685247191,0.617344595115606,0.742196919393888,-7.31495787948462,"Not significant","CTR9"
"ALDH1B1",0.0622594744268465,4.1239230678888,0.515355032782523,0.619852774289933,0.745003670471127,-7.31706075937342,"Not significant","ALDH1B1"
"CUL5",0.0676487987763223,5.1657979705124,0.514140671635275,0.620664905355492,0.745397171185279,-7.31773764763892,"Not significant","CUL5"
"PSME4",0.0579580626916264,4.36295041588911,0.514089081417755,0.620699419672977,0.745397171185279,-7.31776637101711,"Not significant","PSME4"
"RDH14",0.0624157306666695,4.89016997566249,0.514086441416094,0.62070118588448,0.745397171185279,-7.3177678407922,"Not significant","RDH14"
"DOK2",0.0592790872990694,4.3507842975277,0.512533611357797,0.621740509862821,0.745986011188969,-7.31863112547424,"Not significant","DOK2"
"ARAF",0.0677134375724191,4.02387978994348,0.512502081172271,0.621761622638891,0.745986011188969,-7.31864862908228,"Not significant","ARAF"
"UBE2G2",-0.0582620698349076,5.36505019949084,-0.512431098421347,0.621809154414681,0.745986011188969,-7.31868803061703,"Not significant","UBE2G2"
"TCERG1",-0.0604018372752996,4.95333513990749,-0.512315219240719,0.62188675396881,0.745986011188969,-7.31875234253358,"Not significant","TCERG1"
"DNAJC2",0.0611499719601984,4.46658757113726,0.511504133549277,0.622430045056209,0.746340478523415,-7.31920210590518,"Not significant","DNAJC2"
"KRR1",0.059674854088773,5.09193203831809,0.510860448664122,0.622861380151469,0.746340478523415,-7.31955856630352,"Not significant","KRR1"
"ACBD3",0.0604695917166828,4.85736013109153,0.510824891467894,0.62288521162662,0.746340478523415,-7.31957824492446,"Not significant","ACBD3"
"ARFGAP3",0.0579318231322451,5.26160397914357,0.51082070073531,0.622888020409431,0.746340478523415,-7.31958056414071,"Not significant","ARFGAP3"
"RPL7A",-0.0589472311378448,5.60506750692609,-0.510576492695753,0.623051708888489,0.746340478523415,-7.31971568181329,"Not significant","RPL7A"
"VPS36",-0.0915553800415408,4.73750086868461,-0.509675520268555,0.623655807199779,0.746664177200018,-7.32021365558981,"Not significant","VPS36"
"WRNIP1",-0.0757301818461701,4.23481319236022,-0.509458186760806,0.623801573596237,0.746664177200018,-7.32033365376083,"Not significant","WRNIP1"
"LETM1",-0.0676648314016244,4.9365348104465,-0.509395181246771,0.623843834911292,0.746664177200018,-7.32036843254088,"Not significant","LETM1"
"TRMT61A",-0.0912903102402538,3.5808504466068,-0.508792554724631,0.624248124643949,0.746766127500265,-7.32070087584419,"Not significant","TRMT61A"
"SUPT6H",0.0584631216418761,4.61824696814645,0.508456002097526,0.624473969545503,0.746766127500265,-7.32088637676763,"Not significant","SUPT6H"
"NACC1",0.0674370896893458,3.48226135347877,0.508147248474318,0.624681196783451,0.746766127500265,-7.32105645408634,"Not significant","NACC1"
"SNX1",-0.0603594796820146,5.48065519551329,-0.508065447907639,0.624736105077809,0.746766127500265,-7.32110149777601,"Not significant","SNX1"
"KRAS",0.0585709350906822,5.33968763377917,0.507971803698137,0.624798966415063,0.746766127500265,-7.32115305483808,"Not significant","KRAS"
"DLAT",0.0596048279721892,4.80591859915174,0.507312834269222,0.625241410298727,0.747086896715517,-7.32151560682623,"Not significant","DLAT"
"SUN2",0.061253515740682,4.35646625672836,0.504569914723598,0.627084782547189,0.748981546341835,-7.32301995671549,"Not significant","SUN2"
"PPID",-0.0592830511341443,5.26351499804869,-0.504434192489596,0.62717606653135,0.748981546341835,-7.32309419437517,"Not significant","PPID"
"ZNF330",0.0592001467265066,3.70407049374301,0.503360464105694,0.62789847371836,0.749635674325229,-7.32368084307692,"Not significant","ZNF330"
"MED8",-0.0582684659731973,5.7046870877102,-0.501930203257869,0.62886141672661,0.75028120186975,-7.32446046351681,"Not significant","MED8"
"TSPYL5",-0.0641123255690937,3.5592187978444,-0.501822157974189,0.628934190305263,0.75028120186975,-7.32451927314129,"Not significant","TSPYL5"
"PDE4DIP",-0.0698528348700006,4.26431827842919,-0.501582327378714,0.629095742830343,0.75028120186975,-7.32464977166512,"Not significant","PDE4DIP"
"ZNF687",-0.0675439363928375,3.87186657159928,-0.501518995179977,0.629138407625636,0.75028120186975,-7.3246842226906,"Not significant","ZNF687"
"NECTIN2",-0.0574639729963497,3.76678759650791,-0.50028043926853,0.629973077805145,0.750939519092074,-7.32535714150972,"Not significant","NECTIN2"
"RPL32",0.0606487425466395,5.27848285165296,0.500180642344708,0.630040356069562,0.750939519092074,-7.32541129395264,"Not significant","RPL32"
"GOPC",0.0645326637708895,4.76794549722444,0.499342925002821,0.630605248699342,0.751404144202548,-7.32586546067632,"Not significant","GOPC"
"NUP188",0.100729753161413,3.81535769655582,0.49888955085734,0.630911076927316,0.751559906237036,-7.32611095775986,"Not significant","NUP188"
"NCEH1",-0.101704889642478,4.07070050795623,-0.498013615644657,0.631502161362436,0.751898114923906,-7.32658467250661,"Not significant","NCEH1"
"RBM26",-0.0643054826637001,4.57668271838,-0.497703880333996,0.631711239148046,0.751898114923906,-7.32675199300568,"Not significant","RBM26"
"ABCD3",-0.05721182117883,5.16423568829685,-0.497578340582766,0.631795991089748,0.751898114923906,-7.32681978227229,"Not significant","ABCD3"
"RPLP1",-0.0690574103099365,5.27727943531499,-0.497151867720231,0.632083946151909,0.751898114923906,-7.32704994989948,"Not significant","RPLP1"
"DNAJA4",0.0567060359557655,5.06584756948628,0.49702948023768,0.632166594626335,0.751898114923906,-7.32711596817384,"Not significant","DNAJA4"
"DDX50",0.0588276750500166,4.96417493251921,0.496911742501418,0.63224610828527,0.751898114923906,-7.32717946383822,"Not significant","DDX50"
"GOT2",-0.0889990038931151,5.03014190663444,-0.495533058852585,0.633177572893523,0.752783068418413,-7.32792193028464,"Not significant","GOT2"
"GPCPD1",-0.0847943305401301,3.64044966197681,-0.495291241833095,0.633341020516982,0.752783068418413,-7.32805195642408,"Not significant","GPCPD1"
"ACOX1",-0.0579765310118045,4.43918029838639,-0.494484421892454,0.633886515987409,0.753222847900875,-7.32848535474549,"Not significant","ACOX1"
"RC3H1",-0.0830522373748205,3.113265676426,-0.494212983307034,0.634070090440983,0.75323244621442,-7.32863101337652,"Not significant","RC3H1"
"UTP6",0.0611766759485066,4.79540167974574,0.493621775235267,0.634470018454089,0.753498981517696,-7.32894800501656,"Not significant","UTP6"
"RANBP3",0.074641749137186,4.52979181307604,0.491158877944353,0.63613743438956,0.755161819775101,-7.33026470341056,"Not significant","RANBP3"
"RAE1",0.0557545270309529,4.96681926826101,0.491033946050418,0.636222073696823,0.755161819775101,-7.33033132823428,"Not significant","RAE1"
"SRSF6",-0.0621233281021675,4.65233487050007,-0.490713553495592,0.636439160249004,0.755210637486516,-7.33050211705985,"Not significant","SRSF6"
"DNAJA2",0.0588848735772199,5.67154892380074,0.490224961722827,0.636770284181546,0.755394709703481,-7.33076236396697,"Not significant","DNAJA2"
"ABHD12",-0.0591967701249405,4.22950666113777,-0.487603464773895,0.63854837553196,0.757294729976008,-7.33215451991506,"Not significant","ABHD12"
"FNTA",-0.0786508238664403,4.90885474890647,-0.486970100329918,0.638978341892289,0.757349303728235,-7.33248981405768,"Not significant","FNTA"
"MEMO1",0.0563184624929523,4.2587649159255,0.486661005518554,0.639188226780232,0.757349303728235,-7.33265329511214,"Not significant","MEMO1"
"DYNC1LI2",-0.0707310843944476,4.64423543752803,-0.486639951772419,0.63920252417392,0.757349303728235,-7.33266442692956,"Not significant","DYNC1LI2"
"F8A1",0.0599982691122626,4.78335901153316,0.486496101036966,0.639300216078144,0.757349303728235,-7.332740473445,"Not significant","F8A1"
"OPA1",0.0631780437698296,4.62829429698426,0.486129994836405,0.639548879721212,0.757434821126778,-7.33293391930104,"Not significant","OPA1"
"NNT",0.055300296410122,5.05753201432685,0.485733785261564,0.639818044294846,0.757544564445097,-7.33314311649526,"Not significant","NNT"
"EZH2",0.0636823541934595,4.82455508675826,0.485358191067474,0.640073255979468,0.757637731567533,-7.33334128015515,"Not significant","EZH2"
"CPT2",0.0677293812712165,4.91387809738977,0.485063308537595,0.640273660619961,0.757665991558002,-7.33349675888187,"Not significant","CPT2"
"ACTR1A",-0.061063631982914,4.85496296684174,-0.484582232590877,0.640600670951965,0.757844013154861,-7.33375021777321,"Not significant","ACTR1A"
"NAGA",-0.0952039769400771,4.07376986640902,-0.484100015347717,0.640928540505069,0.758022952837629,-7.33400403960677,"Not significant","NAGA"
"CLPB",0.05662750992385,4.3440619627446,0.481853603645786,0.642457021842737,0.759447259403753,-7.3351833235255,"Not significant","CLPB"
"VAPA",-0.0611104096729538,5.01600366837654,-0.481762908809939,0.642518769489908,0.759447259403753,-7.33523082615227,"Not significant","VAPA"
"PCM1",0.0608375426290594,4.81133484700911,0.481550104884543,0.642663664062076,0.759447259403753,-7.33534225186473,"Not significant","PCM1"
"EXOC1",0.0624164961616652,4.50053920405991,0.480209147796198,0.643577071311113,0.760317310780979,-7.33604331652911,"Not significant","EXOC1"
"RPL19",-0.0581576237264774,4.59525570356775,-0.478733861343398,0.644582719929984,0.761106286810474,-7.33681247456884,"Not significant","RPL19"
"CAND1",0.0794069403463192,5.07472403362453,0.478709152625989,0.644599569561061,0.761106286810474,-7.33682533769693,"Not significant","CAND1"
"PCNT",-0.0582703870472752,4.39580740130408,-0.476664150028851,0.645994872500472,0.762544002412548,-7.337887770157,"Not significant","PCNT"
"PSMB2",0.0621048469587184,5.40750150017169,0.475380473086724,0.646871482801083,0.763266107760154,-7.33855247551995,"Not significant","PSMB2"
"ARRB1",0.0537891876829328,4.92405575839734,0.475247563742849,0.646962278665294,0.763266107760154,-7.33862120087548,"Not significant","ARRB1"
"MGST3",0.0665390636573265,4.29417732082575,0.472601819394382,0.648770996973437,0.765189645234952,-7.33998548842352,"Not significant","MGST3"
"NOP2",-0.0704891739505907,5.23887578591022,-0.471721906211137,0.649373082741226,0.765689360199269,-7.340437620617,"Not significant","NOP2"
"CNOT2",-0.0551459041590413,4.2882244246373,-0.471237265211721,0.649704817785411,0.765814411267017,-7.34068630638189,"Not significant","CNOT2"
"PPIL4",-0.0560067660770076,5.25578155908087,-0.470960046721827,0.649894610062687,0.765814411267017,-7.34082844773448,"Not significant","PPIL4"
"SLC25A3",-0.0711057921878441,5.73627019910001,-0.470785064428003,0.650014422238058,0.765814411267017,-7.34091812757859,"Not significant","SLC25A3"
"MPHOSPH10",0.0581115161365654,4.74135031231945,0.470218956534313,0.650402115964887,0.766026263918867,-7.3412080461438,"Not significant","MPHOSPH10"
"CIZ1",-0.0661003252536349,3.95139187395327,-0.469949587368019,0.65058663051948,0.766026263918867,-7.34134588104123,"Not significant","CIZ1"
"NAA16",-0.0549035177069738,3.70346087389983,-0.469740787501906,0.650729673403585,0.766026263918867,-7.34145267142931,"Not significant","NAA16"
"MMGT1",-0.0550718317550606,4.64552427497563,-0.467940383067671,0.651963714798009,0.76722861149767,-7.34237161956684,"Not significant","MMGT1"
"CTNNA1",0.057299789229803,4.52752119530858,0.467729157955577,0.65210856820678,0.76722861149767,-7.3424792121603,"Not significant","CTNNA1"
"PSMC5",-0.0610473800674108,5.05844515492836,-0.467183594410512,0.652482775686045,0.767433810167966,-7.34275689497433,"Not significant","PSMC5"
"PRMT7",-0.0530974545456847,3.686478121669,-0.46695356149638,0.65264058879615,0.767433810167966,-7.34287388582236,"Not significant","PRMT7"
"KBTBD11",-0.0902003528780144,3.457237215694,-0.465849185145674,0.653398499320112,0.768114587532709,-7.34343479206007,"Not significant","KBTBD11"
"MTCH2",-0.0546360004523571,4.95752258130721,-0.464410938956962,0.654386176564132,0.769065024592895,-7.34416338010826,"Not significant","MTCH2"
"CASP3",0.0581728857573489,4.79983568765983,0.463992057464028,0.654673967948989,0.76919262809665,-7.34437517556234,"Not significant","CASP3"
"U2AF1",-0.0528219077766272,4.27800946369051,-0.463259975881645,0.655177089368133,0.769573089099077,-7.34474489623538,"Not significant","U2AF1"
"PTPN9",0.0600805161199767,4.2845373269146,0.462572572019454,0.655649675927876,0.769917485385073,-7.34509154909583,"Not significant","PTPN9"
"TRNT1",-0.0568197609168469,4.68307277254555,-0.459934901713876,0.657464583523409,0.771837525296081,-7.34641717185172,"Not significant","TRNT1"
"KIAA1524",-0.0629504559295437,4.35775651453743,-0.458569972818624,0.658404699577809,0.77272982515394,-7.34710032196623,"Not significant","KIAA1524"
"VASP",-0.0614626105854437,4.9177894507196,-0.457838462296259,0.658908803867823,0.773093533935639,-7.34746565079752,"Not significant","VASP"
"LARS",0.0526023114977193,4.99091038088443,0.457514101577689,0.659132388988913,0.773093533935639,-7.34762746472736,"Not significant","LARS"
"MTA2",-0.0525949593313876,4.85881623435536,-0.457336291474424,0.65925497069069,0.773093533935639,-7.34771612266424,"Not significant","MTA2"
"SZRD1",-0.0623562302186571,3.68839704101139,-0.45701101730498,0.659479241847959,0.773145289814651,-7.34787822293755,"Not significant","SZRD1"
"PDLIM4",-0.0551167707564608,4.81868545455428,-0.453671679547831,0.661783765462161,0.775635150563516,-7.34953603987554,"Not significant","PDLIM4"
"TMED1",0.0514365846283964,5.25245997481053,0.452133620078868,0.662846488921833,0.776437374018018,-7.35029572142852,"Not significant","TMED1"
"DUSP12",0.0540946017047426,4.53608206522591,0.45195406378686,0.662970606264068,0.776437374018018,-7.35038424826299,"Not significant","DUSP12"
"PAFAH1B2",0.0608567797776764,4.14155049759194,0.451895710613053,0.663010944961797,0.776437374018018,-7.35041301098891,"Not significant","PAFAH1B2"
"MTOR",0.0763840222744498,3.89180918118455,0.45120539563601,0.663488237942386,0.776624524571011,-7.35075300434873,"Not significant","MTOR"
"EEFSEC",-0.0553974544479035,5.07747699517749,-0.450826781169397,0.663750086144399,0.776624524571011,-7.35093926920175,"Not significant","EEFSEC"
"MRPL50",-0.0635714282843241,4.31660506676974,-0.45081604179063,0.663757514168045,0.776624524571011,-7.35094455042393,"Not significant","MRPL50"
"WASF2",0.0538508997326167,5.27624208951466,0.450617936071861,0.663894543488127,0.776624524571011,-7.3510419498834,"Not significant","WASF2"
"BOD1L1",-0.0551900305360585,4.36935534816464,-0.449215563639191,0.664864944229071,0.77754777673874,-7.3517302666237,"Not significant","BOD1L1"
"TSSC4",0.0561482342066631,4.68633741957424,0.448848885568795,0.665118785195573,0.777623492462528,-7.35190990385111,"Not significant","TSSC4"
"RIC8A",-0.0517712287748542,4.63457029510564,-0.4485986440236,0.66529204667344,0.777623492462528,-7.35203241812373,"Not significant","RIC8A"
"SEC23B",-0.0540907555084068,4.24451613632027,-0.447565839842971,0.666007361680156,0.778247643978009,-7.35253737423028,"Not significant","SEC23B"
"PLEKHA2",-0.0531016123679698,4.69925519671543,-0.446932658774567,0.666446078800434,0.778548331576337,-7.35284639949529,"Not significant","PLEKHA2"
"NDUFAF4",-0.050611758614684,5.04654009651068,-0.44517737212917,0.667662988394071,0.779639194251406,-7.35370089150556,"Not significant","NDUFAF4"
"TKT",-0.0511181351694036,5.47328606694672,-0.44506177244284,0.667743168235827,0.779639194251406,-7.35375705420733,"Not significant","TKT"
"MRPL13",0.0613142739455124,3.93283581758149,0.44467527933422,0.6680112723158,0.779740108996305,-7.35394472626888,"Not significant","MRPL13"
"DDX52",0.0587895807701764,4.79775604716681,0.44361307581981,0.668748365726253,0.780388250597356,-7.35445970721695,"Not significant","DDX52"
"NDUFA4",0.0514046856283493,4.44218484006145,0.44260878217031,0.669445623795386,0.780989567091546,-7.35494553239151,"Not significant","NDUFA4"
"SACM1L",0.0539778706133592,4.56219022382418,0.441579318623481,0.670160709199233,0.781611348881279,-7.35544244384466,"Not significant","SACM1L"
"TGFBI",-0.0708761057013603,4.26688776206755,-0.440953112581733,0.670595858371824,0.781906390690538,-7.35574416732286,"Not significant","TGFBI"
"REXO4",0.050062961154203,4.83204586184547,0.43969218693643,0.67147247209898,0.782557617656078,-7.35635047723289,"Not significant","REXO4"
"CAD",-0.0519328151187003,4.49749893879797,-0.439625229512002,0.671519036772446,0.782557617656078,-7.35638262707245,"Not significant","CAD"
"TRAF6",-0.0512923078258539,4.30055799655332,-0.4382586140573,0.672469759707818,0.78345282537078,-7.35703779151435,"Not significant","TRAF6"
"APPL1",-0.0691207254687205,3.58358246940677,-0.437657861298343,0.672887887182014,0.783578523898424,-7.35732518043932,"Not significant","APPL1"
"MRPL2",0.0502572281341028,4.61268118244729,0.437355674967833,0.673098256215214,0.783578523898424,-7.35746959852651,"Not significant","MRPL2"
"SNAPIN",0.0622265381360032,4.09594501109095,0.437269901446505,0.67315797357841,0.783578523898424,-7.35751057326516,"Not significant","SNAPIN"
"PRKRA",-0.0653246276227804,4.9116363521537,-0.436793092415674,0.67348998298343,0.783578523898424,-7.35773820913743,"Not significant","PRKRA"
"LCMT1",0.0539181893314995,4.05625548764433,0.4367923671733,0.673490488038511,0.783578523898424,-7.35773855519859,"Not significant","LCMT1"
"TMEM43",0.0639051215037094,4.80152124517737,0.435721265247191,0.67423658920291,0.784087697066703,-7.35824905020223,"Not significant","TMEM43"
"BRK1",-0.063238719083781,4.94500843492511,-0.435555249468475,0.674352265578396,0.784087697066703,-7.35832806742452,"Not significant","BRK1"
"USP11",-0.0687967984271971,4.55599192830212,-0.43511990944845,0.674655645080143,0.784087697066703,-7.35853513622856,"Not significant","USP11"
"MRPS15",-0.0493636955848672,5.116447377027,-0.434254184277665,0.675259138317258,0.784087697066703,-7.35894632944208,"Not significant","MRPS15"
"DAXX",0.0514904558032065,5.51618158550956,0.434137217760663,0.675340694251243,0.784087697066703,-7.35900182501847,"Not significant","DAXX"
"CASKIN2",0.121040903681362,4.09868946034748,0.433969411129725,0.675457706831916,0.784087697066703,-7.35908141710314,"Not significant","CASKIN2"
"SFSWAP",-0.0571114866620003,5.19429781002226,-0.433795623719775,0.675578899694184,0.784087697066703,-7.35916381494106,"Not significant","SFSWAP"
"LARP1",-0.0494278784961475,5.04519306315427,-0.433560754261528,0.67574270481749,0.784087697066703,-7.35927512352341,"Not significant","LARP1"
"TPP2",-0.0490139297431279,5.01335799907142,-0.433384565907012,0.675865595955858,0.784087697066703,-7.35935858434514,"Not significant","TPP2"
"GCDH",-0.0618008082259733,4.75049580331046,-0.433308155897644,0.675918895032635,0.784087697066703,-7.35939476986506,"Not significant","GCDH"
"WDFY1",0.0688443738589295,4.84033984189766,0.433281240770288,0.675937669885089,0.784087697066703,-7.35940751462153,"Not significant","WDFY1"
"THUMPD1",0.0622416911574293,5.92519710706456,0.431316737502973,0.677308671629342,0.785465771043809,-7.36033569684853,"Not significant","THUMPD1"
"NDUFC2",-0.0533350333393883,6.01841055933763,-0.430254688600182,0.678050393063708,0.78611352972162,-7.36083581164032,"Not significant","NDUFC2"
"BCL10",-0.0561216768215339,4.47845886822708,-0.42881977232686,0.679053110752953,0.787063448920247,-7.36150963621391,"Not significant","BCL10"
"ACTR2",-0.0520722292557103,4.87118964379735,-0.428084512752806,0.679567171668016,0.787135772437976,-7.361854073919,"Not significant","ACTR2"
"CAPZB",-0.0501615197231206,5.07100399947202,-0.428038812952631,0.679599128805902,0.787135772437976,-7.36187546366536,"Not significant","CAPZB"
"UMPS",-0.052733484365527,4.91443836725382,-0.427943620930281,0.679665697263546,0.787135772437976,-7.36192001118532,"Not significant","UMPS"
"CASC4",-0.0729082971759974,3.90796858974697,-0.424863035417471,0.681821575766618,0.789419531478372,-7.36335653255932,"Not significant","CASC4"
"FAM96A",-0.0481844294221641,4.67545370860594,-0.423506118401945,0.682772167685476,0.79030694274705,-7.36398613183261,"Not significant","FAM96A"
"LIG3",-0.0482880513562997,4.78067166242506,-0.422648484328023,0.683373294994602,0.790789480214837,-7.36438307324293,"Not significant","LIG3"
"HSDL2",-0.0537311793854381,5.26568244636206,-0.422302322440981,0.683615992321319,0.790857099472534,-7.3645430701922,"Not significant","HSDL2"
"SHOC2",0.0473757823204796,4.32044306597501,0.420247534534776,0.685057424203567,0.792311092611617,-7.3654902142786,"Not significant","SHOC2"
"AP1S2",-0.0561121984045666,3.89420933633677,-0.419025851749778,0.685915082003714,0.793089313566794,-7.36605124513741,"Not significant","AP1S2"
"UVRAG",0.0721120973167794,4.10271772002867,0.417780644060507,0.686789751226098,0.793782061107143,-7.36662146880282,"Not significant","UVRAG"
"LONP1",-0.0483350820181083,5.07975685928573,-0.417646362708842,0.68688410413605,0.793782061107143,-7.36668286373422,"Not significant","LONP1"
"ACOX3",-0.0588079211203443,4.4746464461244,-0.417348682693561,0.687093289979296,0.793810067453874,-7.36681889891199,"Not significant","ACOX3"
